# Cycle: 0, status: ACC, move: ('ki', 0, 0, 0)
#     Time      Potential        Kinetic
        33     -15.972765      24.494529
        34     -14.302418      22.842234
        35     -15.440537      23.997033
        36     -12.552014      21.269671
        37     -11.955755      20.773113
        38     -14.079327      22.844224
        39     -14.330449      23.153053
        40     -13.007582      21.952245
        41     -14.346382      23.265396
        42     -16.216348      25.073044
        43     -15.504947      24.399390
        44     -16.405879      25.273968
        45     -17.261567      26.038422
        46     -14.131430      22.948184
        47     -10.886918      19.718254
        48     -10.958445      19.672669
        49     -10.032395      18.684198
# Cycle: 2, status: BTL, move: ('sh', 0.2988542532082035, 1, 0)
#     Time      Potential        Kinetic
         0     -14.180651      22.449076
         1     -15.770345      24.039195
         2     -16.970442      25.226953
         3     -14.705569      23.013176
         4     -11.641593      19.907101
         5     -10.701187      18.873899
         6      -8.698042      16.872956
         7      -9.402293      17.594112
         8     -12.670108      20.769635
         9     -16.182715      24.233710
        10     -15.038493      23.080681
        11     -14.970694      22.934605
        12     -12.731107      20.658037
        13     -12.447611      20.380969
        14     -15.933699      23.828953
        15     -21.832537      29.674721
        16     -23.726436      31.613344
        17     -20.984759      28.970090
        18     -17.370495      25.393414
        19     -15.574292      23.611539
        20     -13.627453      21.742644
        21     -12.735241      20.931295
        22     -13.246722      21.468232
        23     -15.800176      24.025789
        24     -17.371194      25.623753
        25     -17.156848      25.433404
        26     -12.627533      20.994216
        27      -7.259843      15.703465
        28      -6.489263      14.908157
        29      -8.761397      17.122189
        30     -12.541621      20.898032
        31     -14.193963      22.511225
        32     -15.562883      23.806060
        33     -11.972939      20.195632
        34      -9.898402      18.084370
        35      -9.738755      17.885917
        36     -11.184953      19.315721
        37     -13.778705      21.882316
        38     -16.315811      24.371629
        39     -18.415621      26.433928
        40     -15.165144      23.200984
        41     -14.656034      22.721721
        42     -13.839414      21.964732
        43     -17.210509      25.360775
        44     -17.959256      26.116942
        45     -18.285334      26.409496
        46     -14.082807      22.230613
        47     -10.816955      19.020511
        48     -10.909235      19.077181
# Cycle: 3, status: BTL, move: ('sh', 0.2926167016183777, 4, 0)
#     Time      Potential        Kinetic
         0     -14.435267      22.449076
         1     -18.282954      26.075435
         2     -18.546718      26.316150
         3     -18.142237      25.919172
         4     -19.998309      27.693843
         5     -18.838319      26.647314
         6     -14.377139      22.449591
         7     -14.104997      22.274919
         8     -12.505505      20.785253
         9      -8.444058      16.996326
        10      -4.477945      13.195744
        11      -6.264030      14.941950
        12      -5.117696      13.845159
        13      -5.640843      14.423122
        14      -6.851552      15.477834
        15      -9.120985      17.559437
        16      -7.987990      16.364648
        17     -13.242603      21.426757
        18     -19.944535      27.797513
        19     -22.221421      29.955279
        20     -20.062294      27.774512
        21     -21.600075      29.178120
        22     -21.853650      29.439673
        23     -20.205747      27.957163
        24     -21.452658      29.236946
        25     -19.586706      27.449938
        26     -14.190988      22.351327
        27      -8.810711      17.196773
        28      -9.061216      17.533581
        29      -5.566655      14.236221
        30      -4.175067      13.018936
        31      -3.509511      12.323497
        32      -2.851092      11.673107
        33       1.431782       7.476734
        34      -0.688960       9.453404
# Cycle: 4, status: ACC, move: ('sh', 0.27077884289032617, 20, 17)
#     Time      Potential        Kinetic
         0      -4.947369      10.273771
         1      -7.908754      13.063571
         2      -8.088229      13.166099
         3      -6.478915      11.591048
         4      -8.481513      13.454003
         5     -11.322028      16.164956
         6     -10.433555      15.328163
         7     -13.883928      18.716609
         8     -18.824443      23.513041
         9     -20.752705      25.521084
        10     -18.826996      23.702192
        11     -18.896326      23.693761
        12     -14.616654      19.412001
        13      -9.457913      14.350267
        14     -10.578839      15.472812
        15     -14.579699      19.464862
        16     -17.229458      22.229405
        17     -17.354674      22.449076
        18     -16.223375      21.345022
        19     -12.499037      17.674454
        20     -10.264687      15.497351
        21      -8.686640      13.891250
        22      -6.821098      12.061777
        23      -3.818609       9.135217
        24      -4.672899       9.930117
        25      -5.576320      10.785298
        26      -4.894146      10.164178
        27      -6.645437      11.877773
        28     -10.442182      15.580218
        29     -11.794311      16.943239
        30     -12.279539      17.458431
# Cycle: 5, status: ACC, move: ('00', 0.27077884289032617, 20, 17)
#     Time      Potential        Kinetic
         0      -4.947369      10.273771
         1      -7.908754      13.063571
         2      -8.088229      13.166099
         3      -6.478915      11.591048
         4      -8.481513      13.454003
         5     -11.322028      16.164956
         6     -10.433555      15.328163
         7     -13.883928      18.716609
         8     -18.824443      23.513041
         9     -20.752705      25.521084
        10     -18.826996      23.702192
        11     -18.896326      23.693761
        12     -14.616654      19.412001
        13      -9.457913      14.350267
        14     -10.578839      15.472812
        15     -14.579699      19.464862
        16     -17.229458      22.229405
        17     -17.354674      22.449076
        18     -16.223375      21.345022
        19     -12.499037      17.674454
        20     -10.264687      15.497351
        21      -8.686640      13.891250
        22      -6.821098      12.061777
        23      -3.818609       9.135217
        24      -4.672899       9.930117
        25      -5.576320      10.785298
        26      -4.894146      10.164178
        27      -6.645437      11.877773
        28     -10.442182      15.580218
        29     -11.794311      16.943239
        30     -12.279539      17.458431
# Cycle: 6, status: ACC, move: ('00', 0.27077884289032617, 20, 17)
#     Time      Potential        Kinetic
         0      -4.947369      10.273771
         1      -7.908754      13.063571
         2      -8.088229      13.166099
         3      -6.478915      11.591048
         4      -8.481513      13.454003
         5     -11.322028      16.164956
         6     -10.433555      15.328163
         7     -13.883928      18.716609
         8     -18.824443      23.513041
         9     -20.752705      25.521084
        10     -18.826996      23.702192
        11     -18.896326      23.693761
        12     -14.616654      19.412001
        13      -9.457913      14.350267
        14     -10.578839      15.472812
        15     -14.579699      19.464862
        16     -17.229458      22.229405
        17     -17.354674      22.449076
        18     -16.223375      21.345022
        19     -12.499037      17.674454
        20     -10.264687      15.497351
        21      -8.686640      13.891250
        22      -6.821098      12.061777
        23      -3.818609       9.135217
        24      -4.672899       9.930117
        25      -5.576320      10.785298
        26      -4.894146      10.164178
        27      -6.645437      11.877773
        28     -10.442182      15.580218
        29     -11.794311      16.943239
        30     -12.279539      17.458431
# Cycle: 7, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.279539      17.458431
         1     -11.794311      16.943239
         2     -10.442182      15.580218
         3      -6.645437      11.877773
         4      -4.894146      10.164178
         5      -5.576320      10.785298
         6      -4.672899       9.930117
         7      -3.818609       9.135217
         8      -6.821098      12.061777
         9      -8.686640      13.891250
        10     -10.264687      15.497351
        11     -12.499037      17.674454
        12     -16.223375      21.345022
        13     -17.354674      22.449076
        14     -17.229458      22.229405
        15     -14.579699      19.464862
        16     -10.578839      15.472812
        17      -9.457913      14.350267
        18     -14.616654      19.412001
        19     -18.896326      23.693761
        20     -18.826996      23.702192
        21     -20.752705      25.521084
        22     -18.824443      23.513041
        23     -13.883928      18.716609
        24     -10.433555      15.328163
        25     -11.322028      16.164956
        26      -8.481513      13.454003
        27      -6.478915      11.591048
        28      -8.088229      13.166099
        29      -7.908754      13.063571
        30      -4.947369      10.273771
# Cycle: 8, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.279539      17.458431
         1     -11.794311      16.943239
         2     -10.442182      15.580218
         3      -6.645437      11.877773
         4      -4.894146      10.164178
         5      -5.576320      10.785298
         6      -4.672899       9.930117
         7      -3.818609       9.135217
         8      -6.821098      12.061777
         9      -8.686640      13.891250
        10     -10.264687      15.497351
        11     -12.499037      17.674454
        12     -16.223375      21.345022
        13     -17.354674      22.449076
        14     -17.229458      22.229405
        15     -14.579699      19.464862
        16     -10.578839      15.472812
        17      -9.457913      14.350267
        18     -14.616654      19.412001
        19     -18.896326      23.693761
        20     -18.826996      23.702192
        21     -20.752705      25.521084
        22     -18.824443      23.513041
        23     -13.883928      18.716609
        24     -10.433555      15.328163
        25     -11.322028      16.164956
        26      -8.481513      13.454003
        27      -6.478915      11.591048
        28      -8.088229      13.166099
        29      -7.908754      13.063571
        30      -4.947369      10.273771
# Cycle: 9, status: ACC, move: ('sh', 0.29211309563247945, 5, 21)
#     Time      Potential        Kinetic
         0      -8.719224      25.298510
         1     -13.508468      30.034524
         2     -16.216265      32.645028
         3     -17.287940      33.652206
         4     -14.067223      30.433438
         5     -10.275946      26.667546
         6      -8.355625      24.789246
         7      -8.775455      25.235929
         8     -12.797504      29.208910
         9     -13.129734      29.552257
        10     -11.879084      28.345715
        11      -8.104635      24.617067
        12      -8.666208      25.231454
        13     -11.808566      28.456787
        14     -16.336239      32.998847
        15     -15.179102      31.813545
        16     -10.233776      26.878833
        17      -3.515759      20.236789
        18      -0.839409      17.648483
        19      -0.300797      17.144719
        20      -2.576501      19.443666
        21      -5.576320      22.449076
        22      -8.733833      25.601031
        23     -10.321367      27.201267
        24     -11.799763      28.677563
        25     -12.570901      29.440695
# Cycle: 10, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.570901      29.440695
         1     -11.799763      28.677563
         2     -10.321367      27.201267
         3      -8.733833      25.601031
         4      -5.576320      22.449076
         5      -2.576501      19.443666
         6      -0.300797      17.144719
         7      -0.839409      17.648483
         8      -3.515759      20.236789
         9     -10.233776      26.878833
        10     -15.179102      31.813545
        11     -16.336239      32.998847
        12     -11.808566      28.456787
        13      -8.666208      25.231454
        14      -8.104635      24.617067
        15     -11.879084      28.345715
        16     -13.129734      29.552257
        17     -12.797504      29.208910
        18      -8.775455      25.235929
        19      -8.355625      24.789246
        20     -10.275946      26.667546
        21     -14.067223      30.433438
        22     -17.287940      33.652206
        23     -16.216265      32.645028
        24     -13.508468      30.034524
        25      -8.719224      25.298510
# Cycle: 11, status: ACC, move: ('sh', 0.2726606120784714, 13, 14)
#     Time      Potential        Kinetic
         0     -10.399686      24.237814
         1      -8.198484      22.022546
         2      -5.550313      19.386985
         3      -8.301612      21.941081
         4      -8.009058      21.599823
         5      -5.087276      18.836540
         6      -6.518533      20.162786
         7      -9.954098      23.412185
         8      -6.048976      19.655316
         9      -4.606817      18.308072
        10     -10.424137      23.981922
        11     -16.300849      29.903889
        12     -16.727702      30.524748
        13     -15.463090      29.240467
        14      -8.666208      22.449076
        15       0.664779      13.386207
        16       0.345299      13.846672
        17      -8.253897      22.370444
        18     -15.137936      29.312313
        19      -4.630345      19.063689
        20      -3.968633      18.266782
        21      -0.947059      15.152356
        22       3.179270      11.237522
        23      -0.044984      14.404852
        24     -11.566546      25.612831
        25     -10.818370      24.931860
        26      -6.295355      20.545333
        27      -6.977466      20.952464
# Cycle: 12, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -8.353532      17.046695
         1     -11.805787      20.444456
         2      -6.402577      15.116285
         3      -3.648469      12.443432
         4      -3.698585      12.394931
         5      -7.050333      15.644782
         6      -8.545902      17.125787
         7     -14.944880      23.412955
         8     -16.548456      24.817490
         9     -15.082099      23.250713
        10     -11.004521      19.153394
        11     -14.863370      22.842847
        12     -20.749068      28.635401
        13     -24.690508      32.685428
        14     -22.570518      30.596197
        15     -19.815539      27.800302
        16     -14.900198      23.060577
        17      -9.804161      18.107307
        18      -9.215811      17.555582
        19      -5.912003      14.374063
        20      -3.593224      12.257322
        21      -6.152148      14.869534
        22     -12.603178      21.303105
        23     -10.171205      18.996295
        24     -10.614355      19.435590
        25      -7.691837      16.387028
        26      -6.286093      14.945209
        27      -5.060919      13.719884
        28     -10.917206      19.432188
        29     -14.051809      22.402059
        30     -16.583057      24.911707
        31     -14.180651      22.449076
        32     -15.525369      23.623978
# Cycle: 13, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -8.353532      17.046695
         1     -11.805787      20.444456
         2      -6.402577      15.116285
         3      -3.648469      12.443432
         4      -3.698585      12.394931
         5      -7.050333      15.644782
         6      -8.545902      17.125787
         7     -14.944880      23.412955
         8     -16.548456      24.817490
         9     -15.082099      23.250713
        10     -11.004521      19.153394
        11     -14.863370      22.842847
        12     -20.749068      28.635401
        13     -24.690508      32.685428
        14     -22.570518      30.596197
        15     -19.815539      27.800302
        16     -14.900198      23.060577
        17      -9.804161      18.107307
        18      -9.215811      17.555582
        19      -5.912003      14.374063
        20      -3.593224      12.257322
        21      -6.152148      14.869534
        22     -12.603178      21.303105
        23     -10.171205      18.996295
        24     -10.614355      19.435590
        25      -7.691837      16.387028
        26      -6.286093      14.945209
        27      -5.060919      13.719884
        28     -10.917206      19.432188
        29     -14.051809      22.402059
        30     -16.583057      24.911707
        31     -14.180651      22.449076
        32     -15.525369      23.623978
# Cycle: 14, status: ACC, move: ('sh', 0.28718288547855464, 5, 15)
#     Time      Potential        Kinetic
         0     -13.614818      28.578616
         1     -18.218430      33.058397
         2     -19.676156      34.511656
         3     -16.928165      31.778510
         4     -13.426674      28.245179
         5     -11.769650      26.669677
         6     -14.576032      29.600519
         7     -20.207761      35.174374
         8      -7.009090      22.094849
         9       2.486181      12.827975
        10       0.068785      15.315734
        11     -12.418780      27.753310
        12     -10.465376      25.905334
        13      -9.079628      24.596009
        14      -5.329198      20.800218
        15      -7.050333      22.449076
        16      -7.766608      23.149500
        17     -12.109101      27.395435
# Cycle: 15, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.109101      27.395435
         1      -7.766608      23.149500
         2      -7.050333      22.449076
         3      -5.329198      20.800218
         4      -9.079628      24.596009
         5     -10.465376      25.905334
         6     -12.418780      27.753310
         7       0.068785      15.315734
         8       2.486181      12.827975
         9      -7.009090      22.094849
        10     -20.207761      35.174374
        11     -14.576032      29.600519
        12     -11.769650      26.669677
        13     -13.426674      28.245179
        14     -16.928165      31.778510
        15     -19.676156      34.511656
        16     -18.218430      33.058397
        17     -13.614818      28.578616
# Cycle: 16, status: ACC, move: ('sh', 0.254612817745584, 7, 10)
#     Time      Potential        Kinetic
         0      -7.325706      29.895810
         1      -7.678527      30.432934
         2      -5.630036      28.529734
         3     -14.531930      37.106055
         4     -11.648852      34.227987
         5      -3.902435      26.806762
         6      -7.342646      30.092139
         7     -16.904209      39.424367
         8      -6.729517      29.570508
         9       2.776734      20.186454
        10       0.068785      22.449076
        11      -4.212335      26.702276
        12      -3.687159      26.355373
        13     -12.065782      34.443002
        14     -10.954468      33.190633
        15      -3.979517      26.458659
        16      -5.254879      27.711842
        17     -15.128592      37.275113
        18     -11.442969      33.828518
        19      -8.294302      30.983229
# Cycle: 17, status: ACC, move: ('sh', 0.27128793614414737, 14, 9)
#     Time      Potential        Kinetic
         0     -17.354732      28.531268
         1     -16.112411      27.224204
         2     -14.273233      25.379030
         3     -14.548138      25.644709
         4     -16.889361      27.956697
         5     -17.852571      28.962054
         6     -18.142115      29.318819
         7     -14.585366      25.846111
         8     -12.425876      23.794184
         9     -10.954468      22.449076
        10     -14.269276      25.852066
        11     -15.452684      27.147201
        12     -16.890210      28.677912
        13     -12.357617      24.219668
        14     -13.495817      25.342259
        15     -11.946535      23.765633
        16     -12.962003      24.780203
        17     -10.389371      22.181040
        18     -14.263510      25.946054
        19     -13.510887      25.118495
        20     -13.858001      25.427436
        21     -10.192657      21.709600
        22      -8.456962      19.896110
        23      -6.780971      18.200059
        24      -7.827959      19.190628
# Cycle: 18, status: ACC, move: ('00', 0.27128793614414737, 14, 9)
#     Time      Potential        Kinetic
         0     -17.354732      28.531268
         1     -16.112411      27.224204
         2     -14.273233      25.379030
         3     -14.548138      25.644709
         4     -16.889361      27.956697
         5     -17.852571      28.962054
         6     -18.142115      29.318819
         7     -14.585366      25.846111
         8     -12.425876      23.794184
         9     -10.954468      22.449076
        10     -14.269276      25.852066
        11     -15.452684      27.147201
        12     -16.890210      28.677912
        13     -12.357617      24.219668
        14     -13.495817      25.342259
        15     -11.946535      23.765633
        16     -12.962003      24.780203
        17     -10.389371      22.181040
        18     -14.263510      25.946054
        19     -13.510887      25.118495
        20     -13.858001      25.427436
        21     -10.192657      21.709600
        22      -8.456962      19.896110
        23      -6.780971      18.200059
        24      -7.827959      19.190628
# Cycle: 19, status: ACC, move: ('00', 0.27128793614414737, 14, 9)
#     Time      Potential        Kinetic
         0     -17.354732      28.531268
         1     -16.112411      27.224204
         2     -14.273233      25.379030
         3     -14.548138      25.644709
         4     -16.889361      27.956697
         5     -17.852571      28.962054
         6     -18.142115      29.318819
         7     -14.585366      25.846111
         8     -12.425876      23.794184
         9     -10.954468      22.449076
        10     -14.269276      25.852066
        11     -15.452684      27.147201
        12     -16.890210      28.677912
        13     -12.357617      24.219668
        14     -13.495817      25.342259
        15     -11.946535      23.765633
        16     -12.962003      24.780203
        17     -10.389371      22.181040
        18     -14.263510      25.946054
        19     -13.510887      25.118495
        20     -13.858001      25.427436
        21     -10.192657      21.709600
        22      -8.456962      19.896110
        23      -6.780971      18.200059
        24      -7.827959      19.190628
# Cycle: 20, status: ACC, move: ('00', 0.27128793614414737, 14, 9)
#     Time      Potential        Kinetic
         0     -17.354732      28.531268
         1     -16.112411      27.224204
         2     -14.273233      25.379030
         3     -14.548138      25.644709
         4     -16.889361      27.956697
         5     -17.852571      28.962054
         6     -18.142115      29.318819
         7     -14.585366      25.846111
         8     -12.425876      23.794184
         9     -10.954468      22.449076
        10     -14.269276      25.852066
        11     -15.452684      27.147201
        12     -16.890210      28.677912
        13     -12.357617      24.219668
        14     -13.495817      25.342259
        15     -11.946535      23.765633
        16     -12.962003      24.780203
        17     -10.389371      22.181040
        18     -14.263510      25.946054
        19     -13.510887      25.118495
        20     -13.858001      25.427436
        21     -10.192657      21.709600
        22      -8.456962      19.896110
        23      -6.780971      18.200059
        24      -7.827959      19.190628
# Cycle: 21, status: BTL, move: ('sh', 0.28747503206796543, 20, 0)
#     Time      Potential        Kinetic
         0     -13.858001      22.449076
         1     -14.629793      23.207083
         2     -15.311735      23.908264
         3     -16.181112      24.718604
         4     -17.376917      25.824076
         5     -17.298527      25.742142
         6     -16.052825      24.512041
         7     -18.330508      26.738824
         8     -20.130474      28.455891
         9     -22.881891      31.171831
        10     -20.254297      28.500412
        11     -20.349107      28.593561
        12     -16.421108      24.739009
        13     -16.456702      24.812795
        14     -15.729491      24.058779
        15     -16.582998      24.899513
        16     -14.468175      22.811859
        17     -15.954376      24.268846
        18     -14.722110      23.051992
        19     -13.627722      22.045176
        20     -12.429540      20.895031
        21     -13.503650      21.933449
        22     -12.663959      21.117923
        23     -13.276862      21.786128
        24     -12.712295      21.227257
# Cycle: 22, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -8.893038      30.430501
         1      -7.522686      29.219097
         2      -3.245237      25.077064
         3      -8.948490      30.700170
         4      -5.338928      27.221585
         5      -0.938393      23.020521
         6      -7.453840      29.294951
         7     -14.653281      36.328514
         8     -13.148677      34.978918
         9      -6.583817      28.562005
        10      -2.959340      24.883143
        11       2.040297      19.996044
        12       5.917091      16.238392
        13       1.683754      20.332595
        14      -6.104290      27.976340
        15      -3.513582      25.613373
        16      -5.938792      28.071131
        17      -3.051979      25.112796
        18       0.301122      21.778002
        19      -1.394352      23.409852
        20     -13.413962      35.116638
        21     -11.093985      32.842634
        22      -4.534909      26.518549
        23       3.395783      18.553033
        24       2.997741      18.822415
        25       6.386338      15.558985
        26       6.594661      15.405933
        27       0.365408      21.473069
        28      -2.665875      24.513861
        29      -4.622226      26.508826
# Cycle: 23, status: ACC, move: ('sh', 0.28801286878910176, 19, 19)
#     Time      Potential        Kinetic
         0     -12.394860      32.901547
         1      -9.612567      30.284975
         2     -10.880947      31.662725
         3     -10.257781      31.008610
         4     -10.709631      31.385881
         5      -8.351853      29.117464
         6      -2.501965      23.337409
         7      -7.332663      28.093872
         8      -8.884714      29.653714
         9     -10.469770      31.277201
        10      -6.198099      27.035780
        11      -1.924381      22.850093
        12       4.388243      16.665976
        13       3.709586      17.299116
        14       0.998735      19.938800
        15       0.918838      20.113759
        16      -6.084896      27.079040
        17      -8.808553      29.663198
        18      -8.555791      29.401492
        19      -1.394352      22.449076
        20      -4.385367      25.457593
        21      -6.718859      27.746837
        22     -11.858959      32.876511
        23      -5.286956      26.314065
        24      -4.242172      25.164810
        25       1.720062      19.243868
        26       2.730035      18.239403
        27      -1.295941      22.131507
        28      -9.088929      29.804073
        29      -9.335485      30.066594
        30     -14.207800      34.883049
        31      -9.104671      29.708290
        32      -7.850776      28.311255
        33      -5.578917      26.047021
        34      -6.269909      26.701644
        35      -9.964660      30.297315
        36     -11.239013      31.631949
# Cycle: 24, status: ACC, move: ('00', 0.28801286878910176, 19, 19)
#     Time      Potential        Kinetic
         0     -12.394860      32.901547
         1      -9.612567      30.284975
         2     -10.880947      31.662725
         3     -10.257781      31.008610
         4     -10.709631      31.385881
         5      -8.351853      29.117464
         6      -2.501965      23.337409
         7      -7.332663      28.093872
         8      -8.884714      29.653714
         9     -10.469770      31.277201
        10      -6.198099      27.035780
        11      -1.924381      22.850093
        12       4.388243      16.665976
        13       3.709586      17.299116
        14       0.998735      19.938800
        15       0.918838      20.113759
        16      -6.084896      27.079040
        17      -8.808553      29.663198
        18      -8.555791      29.401492
        19      -1.394352      22.449076
        20      -4.385367      25.457593
        21      -6.718859      27.746837
        22     -11.858959      32.876511
        23      -5.286956      26.314065
        24      -4.242172      25.164810
        25       1.720062      19.243868
        26       2.730035      18.239403
        27      -1.295941      22.131507
        28      -9.088929      29.804073
        29      -9.335485      30.066594
        30     -14.207800      34.883049
        31      -9.104671      29.708290
        32      -7.850776      28.311255
        33      -5.578917      26.047021
        34      -6.269909      26.701644
        35      -9.964660      30.297315
        36     -11.239013      31.631949
# Cycle: 25, status: ACC, move: ('00', 0.28801286878910176, 19, 19)
#     Time      Potential        Kinetic
         0     -12.394860      32.901547
         1      -9.612567      30.284975
         2     -10.880947      31.662725
         3     -10.257781      31.008610
         4     -10.709631      31.385881
         5      -8.351853      29.117464
         6      -2.501965      23.337409
         7      -7.332663      28.093872
         8      -8.884714      29.653714
         9     -10.469770      31.277201
        10      -6.198099      27.035780
        11      -1.924381      22.850093
        12       4.388243      16.665976
        13       3.709586      17.299116
        14       0.998735      19.938800
        15       0.918838      20.113759
        16      -6.084896      27.079040
        17      -8.808553      29.663198
        18      -8.555791      29.401492
        19      -1.394352      22.449076
        20      -4.385367      25.457593
        21      -6.718859      27.746837
        22     -11.858959      32.876511
        23      -5.286956      26.314065
        24      -4.242172      25.164810
        25       1.720062      19.243868
        26       2.730035      18.239403
        27      -1.295941      22.131507
        28      -9.088929      29.804073
        29      -9.335485      30.066594
        30     -14.207800      34.883049
        31      -9.104671      29.708290
        32      -7.850776      28.311255
        33      -5.578917      26.047021
        34      -6.269909      26.701644
        35      -9.964660      30.297315
        36     -11.239013      31.631949
# Cycle: 26, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -11.239013      31.631949
         1      -9.964660      30.297315
         2      -6.269909      26.701644
         3      -5.578917      26.047021
         4      -7.850776      28.311255
         5      -9.104671      29.708290
         6     -14.207800      34.883049
         7      -9.335485      30.066594
         8      -9.088929      29.804073
         9      -1.295941      22.131507
        10       2.730035      18.239403
        11       1.720062      19.243868
        12      -4.242172      25.164810
        13      -5.286956      26.314065
        14     -11.858959      32.876511
        15      -6.718859      27.746837
        16      -4.385367      25.457593
        17      -1.394352      22.449076
        18      -8.555791      29.401492
        19      -8.808553      29.663198
        20      -6.084896      27.079040
        21       0.918838      20.113759
        22       0.998735      19.938800
        23       3.709586      17.299116
        24       4.388243      16.665976
        25      -1.924381      22.850093
        26      -6.198099      27.035780
        27     -10.469770      31.277201
        28      -8.884714      29.653714
        29      -7.332663      28.093872
        30      -2.501965      23.337409
        31      -8.351853      29.117464
        32     -10.709631      31.385881
        33     -10.257781      31.008610
        34     -10.880947      31.662725
        35      -9.612567      30.284975
        36     -12.394860      32.901547
# Cycle: 27, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.394860      32.901547
         1      -9.612567      30.284975
         2     -10.880947      31.662725
         3     -10.257781      31.008610
         4     -10.709631      31.385881
         5      -8.351853      29.117464
         6      -2.501965      23.337409
         7      -7.332663      28.093872
         8      -8.884714      29.653714
         9     -10.469770      31.277201
        10      -6.198099      27.035780
        11      -1.924381      22.850093
        12       4.388243      16.665976
        13       3.709586      17.299116
        14       0.998735      19.938800
        15       0.918838      20.113759
        16      -6.084896      27.079040
        17      -8.808553      29.663198
        18      -8.555791      29.401492
        19      -1.394352      22.449076
        20      -4.385367      25.457593
        21      -6.718859      27.746837
        22     -11.858959      32.876511
        23      -5.286956      26.314065
        24      -4.242172      25.164810
        25       1.720062      19.243868
        26       2.730035      18.239403
        27      -1.295941      22.131507
        28      -9.088929      29.804073
        29      -9.335485      30.066594
        30     -14.207800      34.883049
        31      -9.104671      29.708290
        32      -7.850776      28.311255
        33      -5.578917      26.047021
        34      -6.269909      26.701644
        35      -9.964660      30.297315
        36     -11.239013      31.631949
# Cycle: 28, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -11.239013      31.631949
         1      -9.964660      30.297315
         2      -6.269909      26.701644
         3      -5.578917      26.047021
         4      -7.850776      28.311255
         5      -9.104671      29.708290
         6     -14.207800      34.883049
         7      -9.335485      30.066594
         8      -9.088929      29.804073
         9      -1.295941      22.131507
        10       2.730035      18.239403
        11       1.720062      19.243868
        12      -4.242172      25.164810
        13      -5.286956      26.314065
        14     -11.858959      32.876511
        15      -6.718859      27.746837
        16      -4.385367      25.457593
        17      -1.394352      22.449076
        18      -8.555791      29.401492
        19      -8.808553      29.663198
        20      -6.084896      27.079040
        21       0.918838      20.113759
        22       0.998735      19.938800
        23       3.709586      17.299116
        24       4.388243      16.665976
        25      -1.924381      22.850093
        26      -6.198099      27.035780
        27     -10.469770      31.277201
        28      -8.884714      29.653714
        29      -7.332663      28.093872
        30      -2.501965      23.337409
        31      -8.351853      29.117464
