# Cycle: 0, status: ACC, move: ('ki', 0, 0, 0)
#     Time       Orderp
        30     0.301740
# Cycle: 6, status: ACC, move: ('00', 0.27077884289032617, 20, 17)
#     Time       Orderp
         0     0.300040
         1     0.296757
         2     0.294546
         3     0.290569
         4     0.288072
         5     0.284930
         6     0.282277
         7     0.279441
         8     0.277797
         9     0.274543
        10     0.272910
        11     0.270022
        12     0.268208
        13     0.266294
        14     0.266805
        15     0.266556
        16     0.269073
        17     0.270779
        18     0.273277
        19     0.276285
        20     0.279105
        21     0.281947
        22     0.285254
        23     0.287071
        24     0.289822
        25     0.292113
        26     0.293761
        27     0.296249
        28     0.298334
        29     0.299809
        30     0.301740
# Cycle: 7, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.301740
         1     0.299809
         2     0.298334
         3     0.296249
         4     0.293761
         5     0.292113
         6     0.289822
         7     0.287071
         8     0.285254
         9     0.281947
        10     0.279105
        11     0.276285
        12     0.273277
        13     0.270779
        14     0.269073
        15     0.266556
        16     0.266805
        17     0.266294
        18     0.268208
        19     0.270022
        20     0.272910
        21     0.274543
        22     0.277797
        23     0.279441
        24     0.282277
        25     0.284930
        26     0.288072
        27     0.290569
        28     0.294546
        29     0.296757
        30     0.300040
# Cycle: 8, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.301740
         1     0.299809
         2     0.298334
         3     0.296249
         4     0.293761
         5     0.292113
         6     0.289822
         7     0.287071
         8     0.285254
         9     0.281947
        10     0.279105
        11     0.276285
        12     0.273277
        13     0.270779
        14     0.269073
        15     0.266556
        16     0.266805
        17     0.266294
        18     0.268208
        19     0.270022
        20     0.272910
        21     0.274543
        22     0.277797
        23     0.279441
        24     0.282277
        25     0.284930
        26     0.288072
        27     0.290569
        28     0.294546
        29     0.296757
        30     0.300040
# Cycle: 9, status: ACC, move: ('sh', 0.29211309563247945, 5, 21)
#     Time       Orderp
         0     0.302743
         1     0.299848
         2     0.295710
         3     0.291583
         4     0.287206
         5     0.282971
         6     0.279216
         7     0.276965
         8     0.274500
         9     0.273308
        10     0.272302
        11     0.271910
        12     0.272661
        13     0.275035
        14     0.276893
        15     0.279722
        16     0.280810
        17     0.282444
        18     0.284472
        19     0.286350
        20     0.289139
        21     0.292113
        22     0.294390
        23     0.296940
        24     0.299547
        25     0.300937
# Cycle: 10, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.300937
         1     0.299547
         2     0.296940
         3     0.294390
         4     0.292113
         5     0.289139
         6     0.286350
         7     0.284472
         8     0.282444
         9     0.280810
        10     0.279722
        11     0.276893
        12     0.275035
        13     0.272661
        14     0.271910
        15     0.272302
        16     0.273308
        17     0.274500
        18     0.276965
        19     0.279216
        20     0.282971
        21     0.287206
        22     0.291583
        23     0.295710
        24     0.299848
        25     0.302743
# Cycle: 11, status: ACC, move: ('sh', 0.2726606120784714, 13, 14)
#     Time       Orderp
         0     0.302905
         1     0.299733
         2     0.298905
         3     0.295381
         4     0.292991
         5     0.290379
         6     0.287019
         7     0.283640
         8     0.281313
         9     0.278123
        10     0.276996
        11     0.276167
        12     0.274754
        13     0.274504
        14     0.272661
        15     0.272378
        16     0.273841
        17     0.275656
        18     0.277482
        19     0.280362
        20     0.280706
        21     0.283065
        22     0.286060
        23     0.288837
        24     0.292946
        25     0.297453
        26     0.299040
        27     0.302802
# Cycle: 12, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.302400
         1     0.299171
         2     0.296277
         3     0.292267
         4     0.289912
         5     0.287183
         6     0.285071
         7     0.283318
         8     0.280852
         9     0.277583
        10     0.274846
        11     0.272076
        12     0.270289
        13     0.270140
        14     0.268862
        15     0.269741
        16     0.270624
        17     0.272569
        18     0.274325
        19     0.277052
        20     0.278177
        21     0.280887
        22     0.281366
        23     0.282946
        24     0.283441
        25     0.284643
        26     0.285847
        27     0.289064
        28     0.290937
        29     0.294388
        30     0.296894
        31     0.298854
        32     0.300789
# Cycle: 13, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.302400
         1     0.299171
         2     0.296277
         3     0.292267
         4     0.289912
         5     0.287183
         6     0.285071
         7     0.283318
         8     0.280852
         9     0.277583
        10     0.274846
        11     0.272076
        12     0.270289
        13     0.270140
        14     0.268862
        15     0.269741
        16     0.270624
        17     0.272569
        18     0.274325
        19     0.277052
        20     0.278177
        21     0.280887
        22     0.281366
        23     0.282946
        24     0.283441
        25     0.284643
        26     0.285847
        27     0.289064
        28     0.290937
        29     0.294388
        30     0.296894
        31     0.298854
        32     0.300789
# Cycle: 14, status: ACC, move: ('sh', 0.28718288547855464, 5, 15)
#     Time       Orderp
         0     0.304712
         1     0.298027
         2     0.291179
         3     0.282952
         4     0.275025
         5     0.266798
         6     0.261307
         7     0.255281
         8     0.252257
         9     0.251653
        10     0.254613
        11     0.260373
        12     0.267154
        13     0.272724
        14     0.279973
        15     0.287183
        16     0.295064
        17     0.303478
# Cycle: 15, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.303478
         1     0.295064
         2     0.287183
         3     0.279973
         4     0.272724
         5     0.267154
         6     0.260373
         7     0.254613
         8     0.251653
         9     0.252257
        10     0.255281
        11     0.261307
        12     0.266798
        13     0.275025
        14     0.282952
        15     0.291179
        16     0.298027
        17     0.304712
# Cycle: 16, status: ACC, move: ('sh', 0.254612817745584, 7, 10)
#     Time       Orderp
         0     0.305808
         1     0.299622
         2     0.291993
         3     0.285440
         4     0.278314
         5     0.271238
         6     0.266823
         7     0.262200
         8     0.258013
         9     0.256181
        10     0.254613
        11     0.255799
        12     0.261362
        13     0.264635
        14     0.271288
        15     0.277715
        16     0.284179
        17     0.291058
        18     0.298534
        19     0.302443
# Cycle: 17, status: ACC, move: ('sh', 0.27128793614414737, 14, 9)
#     Time       Orderp
         0     0.303640
         1     0.299693
         2     0.296040
         3     0.292019
         4     0.288564
         5     0.285430
         6     0.281007
         7     0.278062
         8     0.273792
         9     0.271288
        10     0.268694
        11     0.267682
        12     0.265482
        13     0.265983
        14     0.265633
        15     0.267917
        16     0.270451
        17     0.273975
        18     0.278272
        19     0.283373
        20     0.287475
        21     0.291969
        22     0.295448
        23     0.298598
        24     0.301915
# Cycle: 18, status: ACC, move: ('00', 0.27128793614414737, 14, 9)
#     Time       Orderp
         0     0.303640
         1     0.299693
         2     0.296040
         3     0.292019
         4     0.288564
         5     0.285430
         6     0.281007
         7     0.278062
         8     0.273792
         9     0.271288
        10     0.268694
        11     0.267682
        12     0.265482
        13     0.265983
        14     0.265633
        15     0.267917
        16     0.270451
        17     0.273975
        18     0.278272
        19     0.283373
        20     0.287475
        21     0.291969
        22     0.295448
        23     0.298598
        24     0.301915
# Cycle: 19, status: ACC, move: ('00', 0.27128793614414737, 14, 9)
#     Time       Orderp
         0     0.303640
         1     0.299693
         2     0.296040
         3     0.292019
         4     0.288564
         5     0.285430
         6     0.281007
         7     0.278062
         8     0.273792
         9     0.271288
        10     0.268694
        11     0.267682
        12     0.265482
        13     0.265983
        14     0.265633
        15     0.267917
        16     0.270451
        17     0.273975
        18     0.278272
        19     0.283373
        20     0.287475
        21     0.291969
        22     0.295448
        23     0.298598
        24     0.301915
# Cycle: 20, status: ACC, move: ('00', 0.27128793614414737, 14, 9)
#     Time       Orderp
         0     0.303640
         1     0.299693
         2     0.296040
         3     0.292019
         4     0.288564
         5     0.285430
         6     0.281007
         7     0.278062
         8     0.273792
         9     0.271288
        10     0.268694
        11     0.267682
        12     0.265482
        13     0.265983
        14     0.265633
        15     0.267917
        16     0.270451
        17     0.273975
        18     0.278272
        19     0.283373
        20     0.287475
        21     0.291969
        22     0.295448
        23     0.298598
        24     0.301915
# Cycle: 21, status: BTL, move: ('sh', 0.28747503206796543, 20, 0)
#     Time       Orderp
         0     0.287475
         1     0.283348
         2     0.278905
         3     0.273965
         4     0.269865
         5     0.266613
         6     0.263431
         7     0.262977
         8     0.262138
         9     0.263240
        10     0.264381
        11     0.266985
        12     0.269087
        13     0.273376
        14     0.276594
        15     0.280615
        16     0.284249
        17     0.287419
        18     0.290053
        19     0.292681
        20     0.294233
        21     0.296336
        22     0.297342
        23     0.298980
        24     0.299571
# Cycle: 22, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.300152
         1     0.297583
         2     0.296207
         3     0.294045
         4     0.293071
         5     0.291468
         6     0.292124
         7     0.290874
         8     0.290910
         9     0.289346
        10     0.286797
        11     0.284255
        12     0.283781
        13     0.282323
        14     0.284157
        15     0.285401
        16     0.285986
        17     0.287471
        18     0.287717
        19     0.288013
        20     0.288534
        21     0.288266
        22     0.287200
        23     0.287455
        24     0.287116
        25     0.289569
        26     0.291383
        27     0.295568
        28     0.299524
        29     0.304480
# Cycle: 23, status: ACC, move: ('sh', 0.28801286878910176, 19, 19)
#     Time       Orderp
         0     0.300613
         1     0.299200
         2     0.299254
         3     0.298245
         4     0.299213
         5     0.299146
         6     0.298742
         7     0.297843
         8     0.295538
         9     0.292603
        10     0.289233
        11     0.286665
        12     0.283938
        13     0.283331
        14     0.283306
        15     0.284363
        16     0.285356
        17     0.287366
        18     0.287511
        19     0.288013
        20     0.288924
        21     0.289475
        22     0.289790
        23     0.291416
        24     0.290905
        25     0.292099
        26     0.293464
        27     0.294482
        28     0.296009
        29     0.297359
        30     0.296391
        31     0.296571
        32     0.295790
        33     0.295875
        34     0.297197
        35     0.298391
        36     0.300817
# Cycle: 24, status: ACC, move: ('00', 0.28801286878910176, 19, 19)
#     Time       Orderp
         0     0.300613
         1     0.299200
         2     0.299254
         3     0.298245
         4     0.299213
         5     0.299146
         6     0.298742
         7     0.297843
         8     0.295538
         9     0.292603
        10     0.289233
        11     0.286665
        12     0.283938
        13     0.283331
        14     0.283306
        15     0.284363
        16     0.285356
        17     0.287366
        18     0.287511
        19     0.288013
        20     0.288924
        21     0.289475
        22     0.289790
        23     0.291416
        24     0.290905
        25     0.292099
        26     0.293464
        27     0.294482
        28     0.296009
        29     0.297359
        30     0.296391
        31     0.296571
        32     0.295790
        33     0.295875
        34     0.297197
        35     0.298391
        36     0.300817
# Cycle: 25, status: ACC, move: ('00', 0.28801286878910176, 19, 19)
#     Time       Orderp
         0     0.300613
         1     0.299200
         2     0.299254
         3     0.298245
         4     0.299213
         5     0.299146
         6     0.298742
         7     0.297843
         8     0.295538
         9     0.292603
        10     0.289233
        11     0.286665
        12     0.283938
        13     0.283331
        14     0.283306
        15     0.284363
        16     0.285356
        17     0.287366
        18     0.287511
        19     0.288013
        20     0.288924
        21     0.289475
        22     0.289790
        23     0.291416
        24     0.290905
        25     0.292099
        26     0.293464
        27     0.294482
        28     0.296009
        29     0.297359
        30     0.296391
        31     0.296571
        32     0.295790
        33     0.295875
        34     0.297197
        35     0.298391
        36     0.300817
# Cycle: 26, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.300817
         1     0.298391
         2     0.297197
         3     0.295875
         4     0.295790
         5     0.296571
         6     0.296391
         7     0.297359
         8     0.296009
         9     0.294482
        10     0.293464
        11     0.292099
        12     0.290905
        13     0.291416
        14     0.289790
        15     0.289475
        16     0.288924
        17     0.288013
        18     0.287511
        19     0.287366
        20     0.285356
        21     0.284363
        22     0.283306
        23     0.283331
        24     0.283938
        25     0.286665
        26     0.289233
        27     0.292603
        28     0.295538
        29     0.297843
        30     0.298742
        31     0.299146
        32     0.299213
        33     0.298245
        34     0.299254
        35     0.299200
        36     0.300613
# Cycle: 27, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.300613
         1     0.299200
         2     0.299254
         3     0.298245
         4     0.299213
         5     0.299146
         6     0.298742
         7     0.297843
         8     0.295538
         9     0.292603
        10     0.289233
        11     0.286665
        12     0.283938
        13     0.283331
        14     0.283306
        15     0.284363
        16     0.285356
        17     0.287366
        18     0.287511
        19     0.288013
        20     0.288924
        21     0.289475
        22     0.289790
        23     0.291416
        24     0.290905
        25     0.292099
        26     0.293464
        27     0.294482
        28     0.296009
        29     0.297359
        30     0.296391
        31     0.296571
        32     0.295790
        33     0.295875
        34     0.297197
        35     0.298391
        36     0.300817
# Cycle: 28, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.300817
         1     0.298391
         2     0.297197
         3     0.295875
         4     0.295790
         5     0.296571
         6     0.296391
         7     0.297359
         8     0.296009
         9     0.294482
        10     0.293464
        11     0.292099
        12     0.290905
        13     0.291416
        14     0.289790
        15     0.289475
        16     0.288924
        17     0.288013
        18     0.287511
        19     0.287366
        20     0.285356
        21     0.284363
        22     0.283306
        23     0.283331
        24     0.283938
        25     0.286665
        26     0.289233
        27     0.292603
        28     0.295538
        29     0.297843
        30     0.298742
        31     0.299146
        32     0.299213
        33     0.298245
        34     0.299254
        35     0.299200
        36     0.300613
# Cycle: 29, status: FTL, move: ('sh', 0.2894749651183281, 15, 38)
#     Time       Orderp
         0     0.300144
         1     0.296948
         2     0.294145
         3     0.292152
         4     0.290062
         5     0.287142
         6     0.286376
         7     0.283122
         8     0.281064
         9     0.279662
        10     0.277293
        11     0.276325
        12     0.275028
        13     0.272515
        14     0.271348
        15     0.270513
        16     0.269655
        17     0.271741
        18     0.272334
        19     0.274398
        20     0.276703
        21     0.279069
        22     0.280158
        23     0.283074
        24     0.283174
        25     0.284902
        26     0.286154
        27     0.286654
        28     0.287939
        29     0.288186
        30     0.287846
        31     0.288207
        32     0.288440
        33     0.288242
        34     0.290153
        35     0.289830
        36     0.290216
        37     0.290268
        38     0.289475
        39     0.288380
        40     0.288512
        41     0.286267
        42     0.285314
        43     0.284002
        44     0.282379
        45     0.281553
        46     0.281679
        47     0.279664
        48     0.279830
        49     0.277413
# Cycle: 30, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.302458
         1     0.299342
         2     0.295595
         3     0.292933
         4     0.288876
         5     0.285812
         6     0.282965
         7     0.279439
         8     0.276925
         9     0.274063
        10     0.271266
        11     0.268740
        12     0.267278
        13     0.264618
        14     0.265301
        15     0.264245
        16     0.266034
        17     0.267751
        18     0.271079
        19     0.273630
        20     0.279106
        21     0.281794
        22     0.286986
        23     0.290913
        24     0.294625
        25     0.298318
        26     0.302333
# Cycle: 31, status: ACC, move: ('sh', 0.29934182959593325, 1, 23)
#     Time       Orderp
         0     0.300875
         1     0.296328
         2     0.292942
         3     0.287730
         4     0.283490
         5     0.278641
         6     0.274486
         7     0.270205
         8     0.267315
         9     0.263824
        10     0.261426
        11     0.260016
        12     0.259134
        13     0.259589
        14     0.261793
        15     0.264141
        16     0.268571
        17     0.272834
        18     0.277278
        19     0.282074
        20     0.286255
        21     0.290762
        22     0.295261
        23     0.299342
        24     0.302641
# Cycle: 32, status: ACC, move: ('00', 0.29934182959593325, 1, 23)
#     Time       Orderp
         0     0.300875
         1     0.296328
         2     0.292942
         3     0.287730
         4     0.283490
         5     0.278641
         6     0.274486
         7     0.270205
         8     0.267315
         9     0.263824
        10     0.261426
        11     0.260016
        12     0.259134
        13     0.259589
        14     0.261793
        15     0.264141
        16     0.268571
        17     0.272834
        18     0.277278
        19     0.282074
        20     0.286255
        21     0.290762
        22     0.295261
        23     0.299342
        24     0.302641
# Cycle: 33, status: ACC, move: ('sh', 0.2591342410210316, 12, 10)
#     Time       Orderp
         0     0.304667
         1     0.299948
         2     0.294373
         3     0.289404
         4     0.283687
         5     0.276894
         6     0.272038
         7     0.266456
         8     0.262534
         9     0.260509
        10     0.259134
        11     0.259048
        12     0.261031
        13     0.262303
        14     0.265563
        15     0.269254
        16     0.273406
        17     0.279264
        18     0.285086
        19     0.291382
        20     0.297574
        21     0.303686
# Cycle: 34, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.301120
         1     0.296827
         2     0.292895
         3     0.289714
         4     0.285853
         5     0.284645
         6     0.282865
         7     0.282274
         8     0.282066
         9     0.281488
        10     0.278824
        11     0.276589
        12     0.273392
        13     0.270305
        14     0.267855
        15     0.264279
        16     0.264414
        17     0.264237
        18     0.266300
        19     0.269333
        20     0.273784
        21     0.276852
        22     0.281946
        23     0.285644
        24     0.290030
        25     0.292644
        26     0.296759
        27     0.298312
        28     0.300053
# Cycle: 35, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.304667
         1     0.299948
         2     0.294373
         3     0.289404
         4     0.283687
         5     0.276894
         6     0.272038
         7     0.266456
         8     0.262534
         9     0.260509
        10     0.259134
        11     0.259048
        12     0.261031
        13     0.262303
        14     0.265563
        15     0.269254
        16     0.273406
        17     0.279264
        18     0.285086
        19     0.291382
        20     0.297574
        21     0.303686
# Cycle: 36, status: ACC, move: ('sh', 0.29994754384276534, 1, 1)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 37, status: ACC, move: ('00', 0.29994754384276534, 1, 1)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 38, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.302854
         1     0.299053
         2     0.296135
         3     0.293194
         4     0.291194
         5     0.289863
         6     0.288466
         7     0.287710
         8     0.286613
         9     0.285154
        10     0.283384
        11     0.279594
        12     0.276271
        13     0.273751
        14     0.271334
        15     0.271862
        16     0.273204
        17     0.275512
        18     0.278884
        19     0.282134
        20     0.284726
        21     0.289028
        22     0.291183
        23     0.294018
        24     0.295810
        25     0.297101
        26     0.297998
        27     0.300241
# Cycle: 39, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.302854
         1     0.299053
         2     0.296135
         3     0.293194
         4     0.291194
         5     0.289863
         6     0.288466
         7     0.287710
         8     0.286613
         9     0.285154
        10     0.283384
        11     0.279594
        12     0.276271
        13     0.273751
        14     0.271334
        15     0.271862
        16     0.273204
        17     0.275512
        18     0.278884
        19     0.282134
        20     0.284726
        21     0.289028
        22     0.291183
        23     0.294018
        24     0.295810
        25     0.297101
        26     0.297998
        27     0.300241
# Cycle: 40, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 41, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.302854
         1     0.299053
         2     0.296135
         3     0.293194
         4     0.291194
         5     0.289863
         6     0.288466
         7     0.287710
         8     0.286613
         9     0.285154
        10     0.283384
        11     0.279594
        12     0.276271
        13     0.273751
        14     0.271334
        15     0.271862
        16     0.273204
        17     0.275512
        18     0.278884
        19     0.282134
        20     0.284726
        21     0.289028
        22     0.291183
        23     0.294018
        24     0.295810
        25     0.297101
        26     0.297998
        27     0.300241
# Cycle: 42, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.302854
         1     0.299053
         2     0.296135
         3     0.293194
         4     0.291194
         5     0.289863
         6     0.288466
         7     0.287710
         8     0.286613
         9     0.285154
        10     0.283384
        11     0.279594
        12     0.276271
        13     0.273751
        14     0.271334
        15     0.271862
        16     0.273204
        17     0.275512
        18     0.278884
        19     0.282134
        20     0.284726
        21     0.289028
        22     0.291183
        23     0.294018
        24     0.295810
        25     0.297101
        26     0.297998
        27     0.300241
# Cycle: 43, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 44, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 45, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 46, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 47, status: ACC, move: ('00', 0, 0, 0)
#     Time       Orderp
         0     0.302480
         1     0.299948
         2     0.296512
         3     0.292197
         4     0.289100
         5     0.284459
         6     0.279897
         7     0.275774
         8     0.270770
         9     0.265950
        10     0.262754
        11     0.258655
        12     0.257230
        13     0.257486
        14     0.257845
        15     0.260885
        16     0.264481
        17     0.268772
        18     0.274063
        19     0.279702
        20     0.283630
        21     0.289566
        22     0.292687
        23     0.297194
        24     0.300375
# Cycle: 48, status: ACC, move: ('sh', 0.2895662670803835, 21, 18)
#     Time       Orderp
         0     0.303277
         1     0.299123
         2     0.292999
         3     0.287371
         4     0.281338
         5     0.275743
         6     0.269416
         7     0.265085
         8     0.260008
         9     0.256840
        10     0.255665
        11     0.254529
        12     0.256480
        13     0.259918
        14     0.264622
        15     0.270738
        16     0.277508
        17     0.282349
        18     0.289566
        19     0.293940
        20     0.299451
        21     0.304222
# Cycle: 49, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.304222
         1     0.299451
         2     0.293940
         3     0.289566
         4     0.282349
         5     0.277508
         6     0.270738
         7     0.264622
         8     0.259918
         9     0.256480
        10     0.254529
        11     0.255665
        12     0.256840
        13     0.260008
        14     0.265085
        15     0.269416
        16     0.275743
        17     0.281338
        18     0.287371
        19     0.292999
        20     0.299123
        21     0.303277
# Cycle: 50, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.300920
         1     0.298876
