# Cycle: 48, status: ACC, move: None
#     Time       Orderp
         0     0.349012
         1     0.340744
         2     0.332073
         3     0.324105
         4     0.318573
         5     0.317101
         6     0.320195
         7     0.326846
         8     0.335349
         9     0.344172
        10     0.352251
