# Cycle: 0, status: ACC, move: ('ki', 0, 0, 0)
#     Time       Orderp
        45     0.326417
        46     0.320732
        47     0.316537
        48     0.311143
        49     0.305629
        50     0.301029
        51     0.296044
# Cycle: 46, status: NCR, move: ('s+', 0.36338037204268475, 30, 21)
#     Time       Orderp
         0     0.298901
         1     0.304230
         2     0.310391
         3     0.315136
         4     0.319717
         5     0.324644
         6     0.328293
         7     0.332145
         8     0.336158
         9     0.338997
        10     0.342053
        11     0.345684
        12     0.347032
        13     0.350499
        14     0.352413
        15     0.354067
        16     0.356473
        17     0.358300
        18     0.359135
        19     0.361707
        20     0.362537
        21     0.363380
        22     0.365482
        23     0.365182
        24     0.366281
        25     0.366452
        26     0.366273
        27     0.365379
        28     0.365526
        29     0.363008
        30     0.362830
        31     0.360231
        32     0.358970
        33     0.356434
        34     0.355145
        35     0.351999
        36     0.351262
        37     0.348264
        38     0.347144
        39     0.345032
        40     0.343264
        41     0.340545
        42     0.338587
        43     0.334250
        44     0.330691
        45     0.326417
        46     0.320732
        47     0.316537
        48     0.311143
        49     0.305629
        50     0.301029
        51     0.296044
# Cycle: 47, status: NCR, move: ('s+', 0.36338037204268475, 30, 21)
#     Time       Orderp
         0     0.298901
         1     0.304230
         2     0.310391
         3     0.315136
         4     0.319717
         5     0.324644
         6     0.328293
         7     0.332145
         8     0.336158
         9     0.338997
        10     0.342053
        11     0.345684
        12     0.347032
        13     0.350499
        14     0.352413
        15     0.354067
        16     0.356473
        17     0.358300
        18     0.359135
        19     0.361707
        20     0.362537
        21     0.363380
        22     0.365482
        23     0.365182
        24     0.366281
        25     0.366452
        26     0.366273
        27     0.365379
        28     0.365526
        29     0.363008
        30     0.362830
        31     0.360231
        32     0.358970
        33     0.356434
        34     0.355145
        35     0.351999
        36     0.351262
        37     0.348264
        38     0.347144
        39     0.345032
        40     0.343264
        41     0.340545
        42     0.338587
        43     0.334250
        44     0.330691
        45     0.326417
        46     0.320732
        47     0.316537
        48     0.311143
        49     0.305629
        50     0.301029
        51     0.296044
# Cycle: 48, status: ACC, move: ('sh', 0.3077242484485151, 5, 5)
#     Time       Orderp
         0     0.297772
         1     0.301302
         2     0.303190
         3     0.304557
         4     0.307247
         5     0.307724
         6     0.308627
         7     0.310190
         8     0.308509
         9     0.308810
        10     0.307313
        11     0.304790
        12     0.302678
        13     0.300495
        14     0.295121
# Cycle: 49, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.295121
         1     0.300495
         2     0.302678
         3     0.304790
         4     0.307313
         5     0.308810
         6     0.308509
         7     0.310190
         8     0.308627
         9     0.307724
        10     0.307247
        11     0.304557
        12     0.303190
        13     0.301302
        14     0.297772
# Cycle: 50, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.299123
         1     0.303277
         2     0.308879
         3     0.312594
         4     0.316534
         5     0.320579
         6     0.323830
         7     0.326588
         8     0.330350
         9     0.331677
        10     0.334210
        11     0.336086
        12     0.336714
        13     0.337988
        14     0.339358
        15     0.338682
        16     0.340233
        17     0.340119
        18     0.339598
        19     0.340246
        20     0.339455
        21     0.338259
        22     0.338287
        23     0.336125
        24     0.334493
        25     0.333162
        26     0.329715
        27     0.327187
        28     0.324001
        29     0.319405
        30     0.315137
        31     0.310662
        32     0.304453
        33     0.299844
# Cycle: 51, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.295121
         1     0.300495
         2     0.302678
         3     0.304790
         4     0.307313
         5     0.308810
         6     0.308509
         7     0.310190
         8     0.308627
         9     0.307724
        10     0.307247
        11     0.304557
        12     0.303190
        13     0.301302
        14     0.297772
# Cycle: 52, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.299123
         1     0.303277
         2     0.308879
         3     0.312594
         4     0.316534
         5     0.320579
         6     0.323830
         7     0.326588
         8     0.330350
         9     0.331677
        10     0.334210
        11     0.336086
        12     0.336714
        13     0.337988
        14     0.339358
        15     0.338682
        16     0.340233
        17     0.340119
        18     0.339598
        19     0.340246
        20     0.339455
        21     0.338259
        22     0.338287
        23     0.336125
        24     0.334493
        25     0.333162
        26     0.329715
        27     0.327187
        28     0.324001
        29     0.319405
        30     0.315137
        31     0.310662
        32     0.304453
        33     0.299844
# Cycle: 53, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.295121
         1     0.300495
         2     0.302678
         3     0.304790
         4     0.307313
         5     0.308810
         6     0.308509
         7     0.310190
         8     0.308627
         9     0.307724
        10     0.307247
        11     0.304557
        12     0.303190
        13     0.301302
        14     0.297772
# Cycle: 54, status: FTL, move: ('sh', 0.30724710482944617, 10, 7)
#     Time       Orderp
         0     0.297487
         1     0.300488
         2     0.301016
         3     0.301610
         4     0.303451
         5     0.303958
         6     0.305244
         7     0.307247
         8     0.307120
         9     0.307623
        10     0.307632
        11     0.305567
        12     0.305046
        13     0.303644
        14     0.301405
# Cycle: 55, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.297772
         1     0.301302
         2     0.303190
         3     0.304557
         4     0.307247
         5     0.307724
         6     0.308627
         7     0.310190
         8     0.308509
         9     0.308810
        10     0.307313
        11     0.304790
        12     0.302678
        13     0.300495
        14     0.295121
# Cycle: 56, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.295361
         1     0.302218
         2     0.307375
         3     0.313393
         4     0.317847
         5     0.322904
         6     0.326867
         7     0.331252
         8     0.334706
         9     0.338387
        10     0.341608
        11     0.344474
        12     0.346962
        13     0.349581
        14     0.350891
        15     0.352752
        16     0.354001
        17     0.354434
        18     0.355180
        19     0.355884
        20     0.354839
        21     0.355777
        22     0.354883
        23     0.354067
        24     0.353981
        25     0.352736
        26     0.351175
        27     0.350658
        28     0.348127
        29     0.346112
        30     0.344302
        31     0.340402
        32     0.337654
        33     0.333874
        34     0.329332
        35     0.324934
        36     0.320612
        37     0.314699
        38     0.310510
        39     0.304537
        40     0.299105
# Cycle: 57, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.295361
         1     0.302218
         2     0.307375
         3     0.313393
         4     0.317847
         5     0.322904
         6     0.326867
         7     0.331252
         8     0.334706
         9     0.338387
        10     0.341608
        11     0.344474
        12     0.346962
        13     0.349581
        14     0.350891
        15     0.352752
        16     0.354001
        17     0.354434
        18     0.355180
        19     0.355884
        20     0.354839
        21     0.355777
        22     0.354883
        23     0.354067
        24     0.353981
        25     0.352736
        26     0.351175
        27     0.350658
        28     0.348127
        29     0.346112
        30     0.344302
        31     0.340402
        32     0.337654
        33     0.333874
        34     0.329332
        35     0.324934
        36     0.320612
        37     0.314699
        38     0.310510
        39     0.304537
        40     0.299105
# Cycle: 58, status: ACC, move: ('sh', 0.30455686010850674, 3, 1)
#     Time       Orderp
         0     0.299078
         1     0.304557
         2     0.311344
         3     0.316600
         4     0.321681
         5     0.327260
         6     0.331292
         7     0.334951
         8     0.339102
         9     0.341645
        10     0.344422
        11     0.348173
        12     0.349671
        13     0.353334
        14     0.355934
        15     0.358218
        16     0.360775
        17     0.363643
        18     0.364471
        19     0.367148
        20     0.368057
        21     0.368894
        22     0.369792
        23     0.370129
        24     0.369518
        25     0.370021
        26     0.368628
        27     0.368113
        28     0.367619
        29     0.365894
        30     0.365635
        31     0.364748
        32     0.363281
        33     0.362775
        34     0.361899
        35     0.359463
        36     0.359194
        37     0.356434
        38     0.354578
        39     0.352411
        40     0.350011
        41     0.346689
        42     0.344864
        43     0.340491
        44     0.337499
        45     0.333349
        46     0.328252
        47     0.323556
        48     0.318086
        49     0.311810
        50     0.306496
        51     0.300187
        52     0.292972
