# 
0	1674132347.00849	1674132359.56598	2
1	1674132347.00849	1674132359.56598	2
1	1674132359.56598	1674132378.78727	2
0	1674132378.78727	1674132388.83137	2
1	1674132378.78727	1674132388.83137	2
2	1674132388.83137	1674132400.92031	2
4	1674132400.92031	1674132452.99192	2
3	1674132452.99192	1674132476.06515	2
2	1674132476.06515	1674132487.92200	2
4	1674132487.92200	1674132514.96125	2
0	1674132514.96125	1674132527.07760	2
1	1674132514.96125	1674132527.07760	2
4	1674132527.07760	1674132552.55333	2
2	1674132552.55333	1674132571.47390	2
3	1674132571.47390	1674132593.19538	2
2	1674132593.19538	1674132611.40928	2
0	1674132611.40928	1674132621.19730	2
1	1674132611.40928	1674132621.19730	2
0	1674131849.35540	1674131864.82529	1
2	1674131849.19179	1674131865.66745	0
2	1674131865.66745	1674131883.56141	0
4	1674131864.82529	1674131885.07115	1
0	1674131883.56141	1674131893.82485	0
2	1674131885.07115	1674131901.74803	1
0	1674131893.82485	1674131905.50319	0
1	1674131893.82485	1674131905.50319	0
2	1674131901.74803	1674131918.74358	1
3	1674131905.50319	1674131918.77138	0
0	1674131918.74358	1674131928.44776	1
1	1674131918.74358	1674131928.44776	1
2	1674131918.77138	1674131935.46443	0
3	1674131928.44776	1674131944.93588	1
2	1674131935.46443	1674131953.28333	0
4	1674131944.93588	1674131965.02267	1
2	1674131953.28333	1674131970.47227	0
0	1674131965.02267	1674131977.52612	1
1	1674131965.02267	1674131977.52612	1
2	1674131970.47227	1674131987.03329	0
0	1674131977.52612	1674131987.33249	1
1	1674131977.52612	1674131987.33249	1
0	1674131987.33249	1674132001.06805	1
1	1674131987.33249	1674132001.06805	1
4	1674131987.03329	1674132007.41404	0
3	1674132001.06805	1674132023.93409	1
0	1674132007.41404	1674132025.76128	0
3	1674132023.93409	1674132040.72635	1
2	1674132025.76128	1674132041.90594	0
1	1674132040.72635	1674132062.86532	1
4	1674132041.90594	1674132063.73806	0
0	1674132063.73806	1674132076.66221	0
1	1674132063.73806	1674132076.66221	0
3	1674132062.86532	1674132081.77249	1
0	1674132076.66221	1674132092.93504	0
3	1674132081.77249	1674132098.73968	1
4	1674132092.93504	1674132111.15340	0
2	1674132098.73968	1674132119.35277	1
0	1674132111.15340	1674132128.83664	0
