# Cycle: 36017, status: ACC
#     Step              Filename       index    vel
         0    006_7734_trajB.xyz           6     -1
         1    006_7734_trajB.xyz           5     -1
         2    006_7734_trajB.xyz           4     -1
         3    006_7734_trajB.xyz           3     -1
         4    006_7734_trajB.xyz           2     -1
         5    006_7734_trajB.xyz           1     -1
         6    006_7734_trajB.xyz           0     -1
         7    006_7735_trajF.xyz           1      1
