# Cycle: 47, status: ACC, move: None
#     Time       Orderp
         0     0.344172
         1     0.352251
         2     0.359235
         3     0.364836
         4     0.368842
         5     0.371322
         6     0.372317
         7     0.371768
         8     0.369713
         9     0.366161
        10     0.360999
        11     0.354440
        12     0.346642
        13     0.338066
